transaction_id,source,campaign,influencer_id,user_id,product,date,orders,revenue
HKT-13763,influencer_campaign,Q4-2023-All-Brands,HKI-1050,HKU-39230,SuperMilk for Kids,2025-05-13,1,1496.9
HKT-13764,organic_search,Q4-2023-All-Brands,,HKU-10017,SuperMilk for Kids,2025-05-11,1,3890.36
HKT-13765,organic_search,Q4-2023-All-Brands,,HKU-18285,Active Teen Whey,2025-06-16,1,2421.33
HKT-13766,direct,Q4-2023-All-Brands,,HKU-42518,SuperMilk for Kids,2025-05-10,1,2659.26
HKT-13767,organic_search,Q4-2023-All-Brands,,HKU-17601,Creatine Monohydrate,2025-06-21,1,3855.24
HKT-13768,organic_search,Q4-2023-All-Brands,,HKU-41823,SuperMilk for Kids,2025-07-02,1,2112.51
HKT-13769,organic_search,Q4-2023-All-Brands,,HKU-33407,Creatine Monohydrate,2025-06-22,1,2705.59
HKT-13770,organic_search,Q4-2023-All-Brands,,HKU-29364,Multivitamin,2025-07-07,1,3247.47
HKT-13771,organic_search,Q4-2023-All-Brands,,HKU-21140,SuperMilk for Kids,2025-07-06,1,2319.16
HKT-13772,organic_search,Q4-2023-All-Brands,,HKU-39209,Skin Radiance Collagen,2025-06-04,1,1005.28
HKT-13773,organic_search,Q4-2023-All-Brands,,HKU-38345,SuperMilk for Kids,2025-06-12,1,1848.22
HKT-13774,organic_search,Q4-2023-All-Brands,,HKU-43287,BCAA Pro,2025-07-15,1,1514.66
HKT-13775,organic_search,Q4-2023-All-Brands,,HKU-29688,SuperMilk for Kids,2025-07-15,1,756.88
HKT-13776,organic_search,Q4-2023-All-Brands,,HKU-44974,Biozyme Whey,2025-06-27,1,3345.23
HKT-13777,organic_search,Q4-2023-All-Brands,,HKU-29599,Biozyme Whey,2025-05-06,1,3569.45
HKT-13778,organic_search,Q4-2023-All-Brands,,HKU-24702,Creatine Monohydrate,2025-06-28,1,955.85
HKT-13779,direct,Q4-2023-All-Brands,,HKU-29683,Active Teen Whey,2025-06-19,1,2889.71
HKT-13780,organic_search,Q4-2023-All-Brands,,HKU-25880,Biozyme Whey,2025-06-28,1,3560.54
HKT-13781,organic_search,Q4-2023-All-Brands,,HKU-47564,SuperMilk for Kids,2025-06-11,1,2060.2
HKT-13782,influencer_campaign,Q4-2023-All-Brands,HKI-1030,HKU-22743,Creatine Monohydrate,2025-06-17,1,3254.53
HKT-13783,direct,Q4-2023-All-Brands,,HKU-12149,Creatine Monohydrate,2025-07-13,1,885.24
HKT-13784,organic_search,Q4-2023-All-Brands,,HKU-33509,BCAA Pro,2025-07-07,1,2680.21
HKT-13785,organic_search,Q4-2023-All-Brands,,HKU-12298,Creatine Monohydrate,2025-07-02,1,661.13
HKT-13786,influencer_campaign,Q4-2023-All-Brands,HKI-1011,HKU-22202,Biozyme Whey,2025-07-06,1,3022.1
HKT-13787,organic_search,Q4-2023-All-Brands,,HKU-31536,Fish Oil,2025-05-28,1,3630.22
HKT-13788,organic_search,Q4-2023-All-Brands,,HKU-17242,BCAA Pro,2025-06-02,1,1020.59
HKT-13789,organic_search,Q4-2023-All-Brands,,HKU-19996,Creatine Monohydrate,2025-07-11,1,3666.83
HKT-13790,organic_search,Q4-2023-All-Brands,,HKU-48049,SuperMilk for Kids,2025-07-20,1,3813.83
HKT-13791,direct,Q4-2023-All-Brands,,HKU-46438,Biozyme Whey,2025-07-02,1,911.1
HKT-13792,organic_search,Q4-2023-All-Brands,,HKU-30626,BCAA Pro,2025-05-16,1,822.92
HKT-13793,influencer_campaign,Q4-2023-All-Brands,HKI-1003,HKU-28979,Fish Oil,2025-06-25,1,3266.27
HKT-13794,influencer_campaign,Q4-2023-All-Brands,HKI-1017,HKU-23060,Fish Oil,2025-04-30,1,2839.21
HKT-13795,direct,Q4-2023-All-Brands,,HKU-37215,Fish Oil,2025-07-17,1,3580.28
HKT-13796,organic_search,Q4-2023-All-Brands,,HKU-35176,SuperMilk for Kids,2025-06-12,1,3343.5
HKT-13797,influencer_campaign,Q4-2023-All-Brands,HKI-1040,HKU-40171,Multivitamin,2025-07-01,1,2684.02
HKT-13798,influencer_campaign,Q4-2023-All-Brands,HKI-1005,HKU-41013,BCAA Pro,2025-06-25,1,1880.97
HKT-13799,organic_search,Q4-2023-All-Brands,,HKU-40960,Skin Radiance Collagen,2025-05-17,1,3792.74
HKT-13800,direct,Q4-2023-All-Brands,,HKU-35920,BCAA Pro,2025-06-08,1,1062.21
HKT-13801,organic_search,Q4-2023-All-Brands,,HKU-49941,Fish Oil,2025-05-12,1,3176.24
HKT-13802,organic_search,Q4-2023-All-Brands,,HKU-25334,Skin Radiance Collagen,2025-05-18,1,3356.92
HKT-13803,direct,Q4-2023-All-Brands,,HKU-16953,Biozyme Whey,2025-07-19,1,3087.71
HKT-13804,organic_search,Q4-2023-All-Brands,,HKU-23414,Fish Oil,2025-05-21,1,3761.46
HKT-13805,organic_search,Q4-2023-All-Brands,,HKU-48562,BCAA Pro,2025-05-29,1,3399.9
HKT-13806,organic_search,Q4-2023-All-Brands,,HKU-46693,Fish Oil,2025-05-31,1,3916.71
HKT-13807,influencer_campaign,Q4-2023-All-Brands,HKI-1010,HKU-29153,BCAA Pro,2025-05-31,1,635.15
HKT-13808,influencer_campaign,Q4-2023-All-Brands,HKI-1038,HKU-43215,Multivitamin,2025-05-25,1,749.16
HKT-13809,organic_search,Q4-2023-All-Brands,,HKU-23296,Biozyme Whey,2025-07-03,1,2031.89
HKT-13810,organic_search,Q4-2023-All-Brands,,HKU-39467,Active Teen Whey,2025-04-27,1,3298.26
HKT-13811,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-11424,Multivitamin,2025-05-24,1,3242.18
HKT-13812,organic_search,Q4-2023-All-Brands,,HKU-42666,BCAA Pro,2025-07-13,1,690.86
HKT-13813,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-30526,Skin Radiance Collagen,2025-06-04,1,2145.72
HKT-13814,direct,Q4-2023-All-Brands,,HKU-25687,Multivitamin,2025-06-24,1,3372.61
HKT-13815,influencer_campaign,Q4-2023-All-Brands,HKI-1010,HKU-46609,Active Teen Whey,2025-05-23,1,595.59
HKT-13816,influencer_campaign,Q4-2023-All-Brands,HKI-1017,HKU-24212,SuperMilk for Kids,2025-06-05,1,2545.43
HKT-13817,organic_search,Q4-2023-All-Brands,,HKU-18077,SuperMilk for Kids,2025-05-20,1,1701.16
HKT-13818,direct,Q4-2023-All-Brands,,HKU-22669,Biozyme Whey,2025-07-18,1,1353.29
HKT-13819,organic_search,Q4-2023-All-Brands,,HKU-11759,BCAA Pro,2025-05-28,1,3207.6
HKT-13820,influencer_campaign,Q4-2023-All-Brands,HKI-1008,HKU-33668,SuperMilk for Kids,2025-06-13,1,2022.05
HKT-13821,organic_search,Q4-2023-All-Brands,,HKU-20559,BCAA Pro,2025-06-20,1,2568.25
HKT-13822,influencer_campaign,Q4-2023-All-Brands,HKI-1002,HKU-29996,Multivitamin,2025-05-11,1,3557.09
HKT-13823,organic_search,Q4-2023-All-Brands,,HKU-27343,Skin Radiance Collagen,2025-07-06,1,2860.58
HKT-13824,influencer_campaign,Q4-2023-All-Brands,HKI-1045,HKU-31725,Skin Radiance Collagen,2025-07-13,1,3264.6
HKT-13825,influencer_campaign,Q4-2023-All-Brands,HKI-1049,HKU-29844,Creatine Monohydrate,2025-06-29,1,2634.05
HKT-13826,organic_search,Q4-2023-All-Brands,,HKU-28732,Active Teen Whey,2025-05-13,1,1948.79
HKT-13827,organic_search,Q4-2023-All-Brands,,HKU-31516,SuperMilk for Kids,2025-06-15,1,3301.11
HKT-13828,influencer_campaign,Q4-2023-All-Brands,HKI-1019,HKU-48304,Biozyme Whey,2025-06-15,1,3136.38
HKT-13829,influencer_campaign,Q4-2023-All-Brands,HKI-1014,HKU-43754,Biozyme Whey,2025-05-20,1,1417.87
HKT-13830,direct,Q4-2023-All-Brands,,HKU-42523,Active Teen Whey,2025-05-12,1,3181.4
HKT-13831,influencer_campaign,Q4-2023-All-Brands,HKI-1018,HKU-37422,Active Teen Whey,2025-07-04,1,2038.97
HKT-13832,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-49226,Active Teen Whey,2025-05-26,1,3023.07
HKT-13833,organic_search,Q4-2023-All-Brands,,HKU-26780,Multivitamin,2025-06-23,1,1286.25
HKT-13834,influencer_campaign,Q4-2023-All-Brands,HKI-1016,HKU-20044,Multivitamin,2025-06-25,1,1930.1
HKT-13835,organic_search,Q4-2023-All-Brands,,HKU-19006,Biozyme Whey,2025-06-11,1,2106.12
HKT-13836,organic_search,Q4-2023-All-Brands,,HKU-35981,SuperMilk for Kids,2025-06-19,1,2269.41
HKT-13837,organic_search,Q4-2023-All-Brands,,HKU-14061,Skin Radiance Collagen,2025-06-20,1,1967.2
HKT-13838,influencer_campaign,Q4-2023-All-Brands,HKI-1024,HKU-17079,SuperMilk for Kids,2025-06-01,1,3455.89
HKT-13839,direct,Q4-2023-All-Brands,,HKU-27158,BCAA Pro,2025-04-25,1,518.63
HKT-13840,organic_search,Q4-2023-All-Brands,,HKU-49229,BCAA Pro,2025-05-27,1,2823.84
HKT-13841,organic_search,Q4-2023-All-Brands,,HKU-24902,SuperMilk for Kids,2025-06-20,1,2815.08
HKT-13842,organic_search,Q4-2023-All-Brands,,HKU-49292,Active Teen Whey,2025-05-31,1,2210.78
HKT-13843,influencer_campaign,Q4-2023-All-Brands,HKI-1041,HKU-22978,Biozyme Whey,2025-07-20,1,588.85
HKT-13844,organic_search,Q4-2023-All-Brands,,HKU-28696,Skin Radiance Collagen,2025-06-21,1,1327.35
HKT-13845,influencer_campaign,Q4-2023-All-Brands,HKI-1014,HKU-37528,Biozyme Whey,2025-06-01,1,3935.88
HKT-13846,organic_search,Q4-2023-All-Brands,,HKU-42299,Creatine Monohydrate,2025-05-28,1,1676.44
HKT-13847,organic_search,Q4-2023-All-Brands,,HKU-46511,SuperMilk for Kids,2025-06-28,1,2289.36
HKT-13848,direct,Q4-2023-All-Brands,,HKU-27610,SuperMilk for Kids,2025-07-09,1,798.82
HKT-13849,organic_search,Q4-2023-All-Brands,,HKU-37374,Biozyme Whey,2025-04-22,1,1245.55
HKT-13850,organic_search,Q4-2023-All-Brands,,HKU-47044,Skin Radiance Collagen,2025-06-27,1,1569.83
HKT-13851,organic_search,Q4-2023-All-Brands,,HKU-35501,Fish Oil,2025-05-09,1,3511.31
HKT-13852,influencer_campaign,Q4-2023-All-Brands,HKI-1013,HKU-35428,Creatine Monohydrate,2025-05-31,1,3072.33
HKT-13853,organic_search,Q4-2023-All-Brands,,HKU-49777,Multivitamin,2025-06-08,1,2517.64
HKT-13854,influencer_campaign,Q4-2023-All-Brands,HKI-1038,HKU-23586,Active Teen Whey,2025-06-28,1,790.34
HKT-13855,influencer_campaign,Q4-2023-All-Brands,HKI-1023,HKU-24004,Creatine Monohydrate,2025-06-21,1,1384.71
HKT-13856,influencer_campaign,Q4-2023-All-Brands,HKI-1015,HKU-30357,Skin Radiance Collagen,2025-06-26,1,2464.93
HKT-13857,direct,Q4-2023-All-Brands,,HKU-11696,Biozyme Whey,2025-06-12,1,1146.17
HKT-13858,organic_search,Q4-2023-All-Brands,,HKU-29444,Multivitamin,2025-07-09,1,746.48
HKT-13859,direct,Q4-2023-All-Brands,,HKU-20600,Multivitamin,2025-06-01,1,1612.62
HKT-13860,direct,Q4-2023-All-Brands,,HKU-40207,BCAA Pro,2025-05-25,1,3225.41
HKT-13861,organic_search,Q4-2023-All-Brands,,HKU-18927,Biozyme Whey,2025-05-17,1,2086.9
HKT-13862,organic_search,Q4-2023-All-Brands,,HKU-29641,Creatine Monohydrate,2025-04-22,1,1718.67
HKT-13863,influencer_campaign,Q4-2023-All-Brands,HKI-1040,HKU-41408,Skin Radiance Collagen,2025-06-26,1,3995.4
HKT-13864,organic_search,Q4-2023-All-Brands,,HKU-45290,Skin Radiance Collagen,2025-06-23,1,1008.55
HKT-13865,influencer_campaign,Q4-2023-All-Brands,HKI-1027,HKU-46460,Multivitamin,2025-05-12,1,2543.84
HKT-13866,organic_search,Q4-2023-All-Brands,,HKU-12754,BCAA Pro,2025-06-17,1,3189.84
HKT-13867,direct,Q4-2023-All-Brands,,HKU-33618,Biozyme Whey,2025-07-01,1,3335.22
HKT-13868,organic_search,Q4-2023-All-Brands,,HKU-11938,Multivitamin,2025-06-01,1,1314.0
HKT-13869,influencer_campaign,Q4-2023-All-Brands,HKI-1038,HKU-49894,Biozyme Whey,2025-04-25,1,2282.72
HKT-13870,influencer_campaign,Q4-2023-All-Brands,HKI-1027,HKU-17520,SuperMilk for Kids,2025-04-29,1,1308.86
HKT-13871,organic_search,Q4-2023-All-Brands,,HKU-37652,Biozyme Whey,2025-06-05,1,2466.19
HKT-13872,influencer_campaign,Q4-2023-All-Brands,HKI-1026,HKU-20967,Multivitamin,2025-06-15,1,1594.32
HKT-13873,organic_search,Q4-2023-All-Brands,,HKU-29882,Active Teen Whey,2025-07-12,1,1494.49
HKT-13874,influencer_campaign,Q4-2023-All-Brands,HKI-1005,HKU-36377,Skin Radiance Collagen,2025-07-07,1,3029.86
HKT-13875,direct,Q4-2023-All-Brands,,HKU-49782,BCAA Pro,2025-06-26,1,1608.92
HKT-13876,organic_search,Q4-2023-All-Brands,,HKU-29426,Active Teen Whey,2025-05-04,1,1559.91
HKT-13877,organic_search,Q4-2023-All-Brands,,HKU-23217,Biozyme Whey,2025-04-23,1,709.8
HKT-13878,organic_search,Q4-2023-All-Brands,,HKU-19953,Multivitamin,2025-06-26,1,3969.91
HKT-13879,organic_search,Q4-2023-All-Brands,,HKU-11496,SuperMilk for Kids,2025-06-17,1,3102.96
HKT-13880,direct,Q4-2023-All-Brands,,HKU-19265,Multivitamin,2025-07-10,1,2841.14
HKT-13881,influencer_campaign,Q4-2023-All-Brands,HKI-1046,HKU-42442,SuperMilk for Kids,2025-06-30,1,3583.35
HKT-13882,direct,Q4-2023-All-Brands,,HKU-24551,Creatine Monohydrate,2025-07-13,1,2232.65
HKT-13883,organic_search,Q4-2023-All-Brands,,HKU-41140,Multivitamin,2025-07-05,1,2972.59
HKT-13884,organic_search,Q4-2023-All-Brands,,HKU-16435,Fish Oil,2025-06-02,1,1750.06
HKT-13885,influencer_campaign,Q4-2023-All-Brands,HKI-1014,HKU-23729,Active Teen Whey,2025-06-29,1,3561.71
HKT-13886,organic_search,Q4-2023-All-Brands,,HKU-41687,BCAA Pro,2025-06-28,1,1213.11
HKT-13887,organic_search,Q4-2023-All-Brands,,HKU-11787,Fish Oil,2025-05-20,1,1479.66
HKT-13888,organic_search,Q4-2023-All-Brands,,HKU-39058,Biozyme Whey,2025-04-30,1,2436.01
HKT-13889,organic_search,Q4-2023-All-Brands,,HKU-47626,Fish Oil,2025-05-14,1,1700.76
HKT-13890,direct,Q4-2023-All-Brands,,HKU-37135,Multivitamin,2025-06-12,1,3541.88
HKT-13891,organic_search,Q4-2023-All-Brands,,HKU-14732,Creatine Monohydrate,2025-05-22,1,646.61
HKT-13892,organic_search,Q4-2023-All-Brands,,HKU-16536,Creatine Monohydrate,2025-05-06,1,516.18
HKT-13893,organic_search,Q4-2023-All-Brands,,HKU-34102,Multivitamin,2025-05-15,1,821.58
HKT-13894,influencer_campaign,Q4-2023-All-Brands,HKI-1004,HKU-43310,Creatine Monohydrate,2025-04-25,1,3867.5
HKT-13895,organic_search,Q4-2023-All-Brands,,HKU-14180,Fish Oil,2025-05-27,1,2023.42
HKT-13896,influencer_campaign,Q4-2023-All-Brands,HKI-1026,HKU-15191,Active Teen Whey,2025-06-19,1,2613.18
HKT-13897,organic_search,Q4-2023-All-Brands,,HKU-21944,Multivitamin,2025-07-14,1,1319.17
HKT-13898,influencer_campaign,Q4-2023-All-Brands,HKI-1017,HKU-14608,BCAA Pro,2025-06-09,1,2778.59
HKT-13899,influencer_campaign,Q4-2023-All-Brands,HKI-1033,HKU-18103,Multivitamin,2025-07-17,1,2734.92
HKT-13900,organic_search,Q4-2023-All-Brands,,HKU-40980,Skin Radiance Collagen,2025-06-04,1,3071.89
HKT-13901,organic_search,Q4-2023-All-Brands,,HKU-31352,Fish Oil,2025-06-14,1,2385.15
HKT-13902,organic_search,Q4-2023-All-Brands,,HKU-22031,BCAA Pro,2025-06-11,1,2461.55
HKT-13903,organic_search,Q4-2023-All-Brands,,HKU-17361,Multivitamin,2025-06-27,1,3017.39
HKT-13904,influencer_campaign,Q4-2023-All-Brands,HKI-1048,HKU-29936,Fish Oil,2025-05-24,1,3369.1
HKT-13905,organic_search,Q4-2023-All-Brands,,HKU-22303,Creatine Monohydrate,2025-06-28,1,1565.29
HKT-13906,organic_search,Q4-2023-All-Brands,,HKU-49406,Skin Radiance Collagen,2025-06-12,1,3179.5
HKT-13907,direct,Q4-2023-All-Brands,,HKU-36471,BCAA Pro,2025-04-27,1,1303.62
HKT-13908,organic_search,Q4-2023-All-Brands,,HKU-30298,Fish Oil,2025-06-06,1,3593.56
HKT-13909,direct,Q4-2023-All-Brands,,HKU-20631,BCAA Pro,2025-06-03,1,746.04
HKT-13910,organic_search,Q4-2023-All-Brands,,HKU-33467,Creatine Monohydrate,2025-07-18,1,3853.63
HKT-13911,influencer_campaign,Q4-2023-All-Brands,HKI-1002,HKU-38133,Biozyme Whey,2025-05-15,1,2963.15
HKT-13912,influencer_campaign,Q4-2023-All-Brands,HKI-1022,HKU-42798,SuperMilk for Kids,2025-04-25,1,1656.05
HKT-13913,direct,Q4-2023-All-Brands,,HKU-24473,BCAA Pro,2025-06-10,1,2912.99
HKT-13914,organic_search,Q4-2023-All-Brands,,HKU-47733,Multivitamin,2025-05-12,1,717.53
HKT-13915,organic_search,Q4-2023-All-Brands,,HKU-12520,Active Teen Whey,2025-05-03,1,1057.72
HKT-13916,influencer_campaign,Q4-2023-All-Brands,HKI-1025,HKU-18059,Biozyme Whey,2025-06-10,1,2193.17
HKT-13917,influencer_campaign,Q4-2023-All-Brands,HKI-1049,HKU-49611,Skin Radiance Collagen,2025-06-29,1,1367.74
HKT-13918,organic_search,Q4-2023-All-Brands,,HKU-40146,Active Teen Whey,2025-07-13,1,3380.49
HKT-13919,influencer_campaign,Q4-2023-All-Brands,HKI-1011,HKU-49881,Active Teen Whey,2025-04-27,1,697.01
HKT-13920,organic_search,Q4-2023-All-Brands,,HKU-43598,Active Teen Whey,2025-07-02,1,3407.5
HKT-13921,direct,Q4-2023-All-Brands,,HKU-48265,Biozyme Whey,2025-06-05,1,1564.99
HKT-13922,organic_search,Q4-2023-All-Brands,,HKU-32027,Skin Radiance Collagen,2025-04-25,1,3400.84
HKT-13923,influencer_campaign,Q4-2023-All-Brands,HKI-1048,HKU-11317,SuperMilk for Kids,2025-07-04,1,3253.54
HKT-13924,organic_search,Q4-2023-All-Brands,,HKU-49819,Creatine Monohydrate,2025-06-13,1,3553.62
HKT-13925,influencer_campaign,Q4-2023-All-Brands,HKI-1009,HKU-26298,Multivitamin,2025-06-15,1,1197.04
HKT-13926,influencer_campaign,Q4-2023-All-Brands,HKI-1023,HKU-23723,BCAA Pro,2025-07-03,1,2508.14
HKT-13927,organic_search,Q4-2023-All-Brands,,HKU-49593,Creatine Monohydrate,2025-06-14,1,1347.63
HKT-13928,organic_search,Q4-2023-All-Brands,,HKU-20545,Fish Oil,2025-06-29,1,1377.53
HKT-13929,organic_search,Q4-2023-All-Brands,,HKU-18774,Fish Oil,2025-05-14,1,2990.11
HKT-13930,influencer_campaign,Q4-2023-All-Brands,HKI-1019,HKU-31353,BCAA Pro,2025-05-14,1,2451.17
HKT-13931,organic_search,Q4-2023-All-Brands,,HKU-17020,BCAA Pro,2025-07-16,1,1687.76
HKT-13932,organic_search,Q4-2023-All-Brands,,HKU-13127,SuperMilk for Kids,2025-06-10,1,3310.63
HKT-13933,organic_search,Q4-2023-All-Brands,,HKU-44412,Active Teen Whey,2025-05-14,1,1160.62
HKT-13934,direct,Q4-2023-All-Brands,,HKU-48781,BCAA Pro,2025-05-21,1,963.16
HKT-13935,influencer_campaign,Q4-2023-All-Brands,HKI-1016,HKU-20815,Fish Oil,2025-07-09,1,1077.55
HKT-13936,organic_search,Q4-2023-All-Brands,,HKU-12574,Multivitamin,2025-06-14,1,2506.6
HKT-13937,organic_search,Q4-2023-All-Brands,,HKU-36939,Skin Radiance Collagen,2025-05-30,1,3503.67
HKT-13938,organic_search,Q4-2023-All-Brands,,HKU-47502,Skin Radiance Collagen,2025-07-11,1,670.54
HKT-13939,organic_search,Q4-2023-All-Brands,,HKU-48956,Skin Radiance Collagen,2025-06-14,1,1834.97
HKT-13940,organic_search,Q4-2023-All-Brands,,HKU-20296,Active Teen Whey,2025-05-29,1,3580.35
HKT-13941,organic_search,Q4-2023-All-Brands,,HKU-23054,Fish Oil,2025-05-27,1,871.68
HKT-13942,organic_search,Q4-2023-All-Brands,,HKU-20118,Biozyme Whey,2025-06-10,1,3299.45
HKT-13943,organic_search,Q4-2023-All-Brands,,HKU-12692,Creatine Monohydrate,2025-04-26,1,3738.55
HKT-13944,influencer_campaign,Q4-2023-All-Brands,HKI-1037,HKU-12826,Biozyme Whey,2025-07-11,1,2553.45
HKT-13945,organic_search,Q4-2023-All-Brands,,HKU-43844,Multivitamin,2025-05-23,1,2738.14
HKT-13946,influencer_campaign,Q4-2023-All-Brands,HKI-1015,HKU-16898,Skin Radiance Collagen,2025-06-24,1,3535.93
HKT-13947,organic_search,Q4-2023-All-Brands,,HKU-35276,Skin Radiance Collagen,2025-06-14,1,1104.73
HKT-13948,organic_search,Q4-2023-All-Brands,,HKU-37041,Fish Oil,2025-04-23,1,3539.75
HKT-13949,organic_search,Q4-2023-All-Brands,,HKU-25294,BCAA Pro,2025-07-09,1,1348.42
HKT-13950,influencer_campaign,Q4-2023-All-Brands,HKI-1050,HKU-45803,Biozyme Whey,2025-06-26,1,1523.5
HKT-13951,influencer_campaign,Q4-2023-All-Brands,HKI-1037,HKU-37799,BCAA Pro,2025-06-20,1,1875.72
HKT-13952,organic_search,Q4-2023-All-Brands,,HKU-32993,Biozyme Whey,2025-04-22,1,2757.08
HKT-13953,influencer_campaign,Q4-2023-All-Brands,HKI-1011,HKU-33215,Active Teen Whey,2025-05-20,1,3244.55
HKT-13954,influencer_campaign,Q4-2023-All-Brands,HKI-1041,HKU-25544,Skin Radiance Collagen,2025-04-25,1,690.02
HKT-13955,organic_search,Q4-2023-All-Brands,,HKU-13225,Active Teen Whey,2025-05-22,1,3383.2
HKT-13956,organic_search,Q4-2023-All-Brands,,HKU-47184,Fish Oil,2025-06-01,1,3585.76
HKT-13957,organic_search,Q4-2023-All-Brands,,HKU-29682,SuperMilk for Kids,2025-05-13,1,599.22
HKT-13958,influencer_campaign,Q4-2023-All-Brands,HKI-1015,HKU-34463,Biozyme Whey,2025-07-10,1,3715.51
HKT-13959,influencer_campaign,Q4-2023-All-Brands,HKI-1005,HKU-21555,Skin Radiance Collagen,2025-06-17,1,3468.18
HKT-13960,organic_search,Q4-2023-All-Brands,,HKU-39121,BCAA Pro,2025-05-08,1,1102.44
HKT-13961,organic_search,Q4-2023-All-Brands,,HKU-24760,SuperMilk for Kids,2025-05-04,1,2734.42
HKT-13962,influencer_campaign,Q4-2023-All-Brands,HKI-1009,HKU-12062,Active Teen Whey,2025-07-08,1,1976.46
HKT-13963,organic_search,Q4-2023-All-Brands,,HKU-32767,BCAA Pro,2025-06-14,1,1026.62
HKT-13964,influencer_campaign,Q4-2023-All-Brands,HKI-1026,HKU-19551,Fish Oil,2025-06-22,1,1302.58
HKT-13965,organic_search,Q4-2023-All-Brands,,HKU-14942,Active Teen Whey,2025-06-17,1,1857.59
HKT-13966,influencer_campaign,Q4-2023-All-Brands,HKI-1003,HKU-44840,SuperMilk for Kids,2025-06-28,1,552.62
HKT-13967,organic_search,Q4-2023-All-Brands,,HKU-32748,Skin Radiance Collagen,2025-05-29,1,2106.75
HKT-13968,influencer_campaign,Q4-2023-All-Brands,HKI-1017,HKU-22426,Active Teen Whey,2025-05-18,1,2150.26
HKT-13969,organic_search,Q4-2023-All-Brands,,HKU-15575,Fish Oil,2025-05-21,1,1805.3
HKT-13970,organic_search,Q4-2023-All-Brands,,HKU-11883,BCAA Pro,2025-05-12,1,3454.59
HKT-13971,organic_search,Q4-2023-All-Brands,,HKU-33922,BCAA Pro,2025-05-15,1,2705.3
HKT-13972,organic_search,Q4-2023-All-Brands,,HKU-22866,BCAA Pro,2025-05-22,1,3823.4
HKT-13973,direct,Q4-2023-All-Brands,,HKU-46036,Creatine Monohydrate,2025-05-11,1,2143.28
HKT-13974,organic_search,Q4-2023-All-Brands,,HKU-21196,BCAA Pro,2025-05-06,1,2681.04
HKT-13975,organic_search,Q4-2023-All-Brands,,HKU-45731,Skin Radiance Collagen,2025-06-21,1,547.08
HKT-13976,organic_search,Q4-2023-All-Brands,,HKU-33374,Skin Radiance Collagen,2025-07-17,1,1817.08
HKT-13977,organic_search,Q4-2023-All-Brands,,HKU-42408,SuperMilk for Kids,2025-07-10,1,629.02
HKT-13978,influencer_campaign,Q4-2023-All-Brands,HKI-1046,HKU-15836,Fish Oil,2025-05-04,1,2161.23
HKT-13979,influencer_campaign,Q4-2023-All-Brands,HKI-1020,HKU-49728,Active Teen Whey,2025-05-14,1,587.73
HKT-13980,organic_search,Q4-2023-All-Brands,,HKU-23385,SuperMilk for Kids,2025-05-20,1,1305.91
HKT-13981,organic_search,Q4-2023-All-Brands,,HKU-47910,Biozyme Whey,2025-07-12,1,3480.45
HKT-13982,direct,Q4-2023-All-Brands,,HKU-10967,Skin Radiance Collagen,2025-05-13,1,1004.34
HKT-13983,influencer_campaign,Q4-2023-All-Brands,HKI-1042,HKU-27040,Creatine Monohydrate,2025-05-27,1,2374.36
HKT-13984,organic_search,Q4-2023-All-Brands,,HKU-28760,Active Teen Whey,2025-07-16,1,2089.34
HKT-13985,organic_search,Q4-2023-All-Brands,,HKU-34293,SuperMilk for Kids,2025-06-22,1,1500.66
HKT-13986,organic_search,Q4-2023-All-Brands,,HKU-42014,Multivitamin,2025-07-10,1,2902.9
HKT-13987,organic_search,Q4-2023-All-Brands,,HKU-43207,Biozyme Whey,2025-07-13,1,1639.37
HKT-13988,influencer_campaign,Q4-2023-All-Brands,HKI-1043,HKU-15421,BCAA Pro,2025-06-05,1,2336.63
HKT-13989,direct,Q4-2023-All-Brands,,HKU-26022,SuperMilk for Kids,2025-07-20,1,2840.33
HKT-13990,influencer_campaign,Q4-2023-All-Brands,HKI-1022,HKU-16720,Biozyme Whey,2025-07-03,1,1150.21
HKT-13991,organic_search,Q4-2023-All-Brands,,HKU-43725,Biozyme Whey,2025-05-16,1,3232.45
HKT-13992,organic_search,Q4-2023-All-Brands,,HKU-48039,BCAA Pro,2025-04-29,1,2436.39
HKT-13993,influencer_campaign,Q4-2023-All-Brands,HKI-1016,HKU-33586,Creatine Monohydrate,2025-07-01,1,3778.48
HKT-13994,organic_search,Q4-2023-All-Brands,,HKU-22455,Skin Radiance Collagen,2025-06-28,1,3212.79
HKT-13995,influencer_campaign,Q4-2023-All-Brands,HKI-1032,HKU-41062,SuperMilk for Kids,2025-07-12,1,1109.62
HKT-13996,organic_search,Q4-2023-All-Brands,,HKU-15600,Fish Oil,2025-05-23,1,3688.64
HKT-13997,organic_search,Q4-2023-All-Brands,,HKU-46276,BCAA Pro,2025-05-23,1,3382.36
HKT-13998,influencer_campaign,Q4-2023-All-Brands,HKI-1046,HKU-17232,Active Teen Whey,2025-06-14,1,3861.58
HKT-13999,influencer_campaign,Q4-2023-All-Brands,HKI-1020,HKU-24134,Active Teen Whey,2025-07-08,1,826.14
HKT-14000,organic_search,Q4-2023-All-Brands,,HKU-15407,Fish Oil,2025-05-13,1,1925.51
